17094	返照	返照	2
17095	返还	返还	2
17096	还去	还去	2
17097	还我	还我	2
17098	还政于民	还政于民	2
17099	还款	还款	2
17100	这天	这天	2
17101	这般	这般	2
17102	这辆	这辆	2
17103	这阵子	这阵子	2
17104	进军	进军	2
17105	进华	进华	2
17106	进城	进城	2
17107	进士	进士	2
17108	进料	进料	2
17109	进纸匣	进纸匣	2
17110	进良	进良	2
17111	进货	进货	2
17112	进销	进销	2
17113	远山	远山	2
17114	远景	远景	2
17115	远渡重洋	远渡重洋	2
17116	远近	远近	2
17117	违纪	违纪	2
17118	违者	违者	2
17119	连夜	连夜	2
17120	连带	连带	2
17121	连我	连我	2
17122	连杰	连杰	2
17123	连环	连环	2
17124	连线	连线	2
17125	连网	连网	2
17126	连载	连载	2
17127	迟	迟	2
17128	迥然不同	迥然不同	2
17129	迪士尼乐园	迪士尼乐园	2
17130	迫不及待	迫不及待	2
17131	迫不得已	迫不得已	2
17132	迫切	迫切	2
17133	述	述	2
17134	述说	述说	2
17135	迷失	迷失	2
17136	迷离	迷离	2
17137	追不上	追不上	2
17138	追击	追击	2
17139	追忆	追忆	2
17140	追思	追思	2
17141	追悼会	追悼会	2
17142	追问	追问	2
17143	退回	退回	2
17144	退居	退居	2
17145	退换	退换	2
17146	退缩	退缩	2
17147	退货	退货	2
17148	送料机	送料机	2
17149	适中	适中	2
17150	适切	适切	2
17151	适宜	适宜	2
17152	适应性	适应性	2
17153	适度	适度	2
17154	适配	适配	2
17155	逃不过	逃不过	2
17156	逃亡	逃亡	2
17157	逃到	逃到	2
17158	逃窜	逃窜	2
17159	逃避现实	逃避现实	2
17160	选举法	选举法	2
17161	选修	选修	2
17162	选案	选案	2
17163	透析	透析	2
17164	途经	途经	2
17165	逗得	逗得	2
17166	通体	通体	2
17167	通关	通关	2
17168	通气	通气	2
17169	通灵	通灵	2
17170	通缩	通缩	2
17171	通膨	通膨	2
17172	通讯费	通讯费	2
17173	逝	逝	2
17174	逝世	逝世	2
17175	逝去	逝去	2
17176	造化	造化	2
17177	造影	造影	2
17178	造福	造福	2
17179	造访	造访	2
17180	逵	逵	2
17181	逼死	逼死	2
17182	逼近	逼近	2
17183	遍体	遍体	2
17184	道别	道别	2
17185	道地	道地	2
17186	道教	道教	2
17187	道清	道清	2
17188	道行	道行	2
17189	道袍	道袍	2
17190	道门	道门	2
17191	遗书	遗书	2
17192	遗像	遗像	2
17193	遗弃	遗弃	2
17194	遗忘	遗忘	2
17195	遗物	遗物	2
17196	遗落	遗落	2
17197	遥望	遥望	2
17198	遮住	遮住	2
17199	遮掩	遮掩	2
17200	避险	避险	2
17201	邀约	邀约	2
17202	邀集	邀集	2
17203	邂逅	邂逅	2
17204	邋遢	邋遢	2
17205	那串	那串	2
17206	那又	那又	2
17207	那场	那场	2
17208	那曲	那曲	2
17209	那点	那点	2
17210	那般	那般	2
17211	那辆	那辆	2
17212	那间	那间	2
17213	邦│	邦│	2
17214	邪气	邪气	2
17215	邪路	邪路	2
17216	邮呈	邮呈	2
17217	邮寄	邮寄	2
17218	邮箱	邮箱	2
17219	邱吉尔	邱吉尔	2
17220	邹恒	邹恒	2
17221	邻	邻	2
17222	邻国	邻国	2
17223	郑儿	郑儿	2
17224	郝	郝	2
17225	部下	部下	2
17226	部会	部会	2
17227	郭金龙	郭金龙	2
17228	鄙夷	鄙夷	2
17229	鄙视	鄙视	2
17230	酉每	酉每	2
17231	酌收	酌收	2
17232	配好	配好	2
17233	配得上	配得上	2
17234	配方	配方	2
17235	配送	配送	2
17236	配额	配额	2
17237	酒后	酒后	2
17238	酒杯	酒杯	2
17239	酬金	酬金	2
17240	酱汁	酱汁	2
17241	酱油	酱油	2
17242	酶	酶	2
17243	酷狗	酷狗	2
17244	酸味	酸味	2
17245	酸性	酸性	2
17246	酿制	酿制	2
17247	酿成	酿成	2
17248	采暖	采暖	2
17249	释出	释出	2
17250	释疑	释疑	2
17251	里端	里端	2
17252	里里	里里	2
17253	重任	重任	2
17254	重划	重划	2
17255	重判	重判	2
17256	重命名	重命名	2
17257	重唱	重唱	2
17258	重头戏	重头戏	2
17259	重申	重申	2
17260	重症	重症	2
17261	重计	重计	2
17262	重重的	重重的	2
17263	重量级	重量级	2
17264	野外	野外	2
17265	金曲	金曲	2
17266	金盒子	金盒子	2
17267	金砖	金砖	2
17268	金质奖	金质奖	2
17269	金鹗	金鹗	2
17270	鉴别	鉴别	2
17271	钉死	钉死	2
17272	钓鱼岛	钓鱼岛	2
17273	钟头	钟头	2
17274	钢铁	钢铁	2
17275	钧甯	钧甯	2
17276	钱成	钱成	2
17277	钴	钴	2
17278	钼	钼	2
17279	钾	钾	2
17280	铁器	铁器	2
17281	铁塔	铁塔	2
17282	铁甲	铁甲	2
17283	铁矿	铁矿	2
17284	铁腕	铁腕	2
17285	铁道部	铁道部	2
17286	铁闸	铁闸	2
17287	铝管	铝管	2
17288	铣床	铣床	2
17289	铬	铬	2
17290	铲除	铲除	2
17291	银奖	银奖	2
17292	银白	银白	2
17293	铸件	铸件	2
17294	铺天盖地	铺天盖地	2
17295	铺设	铺设	2
17296	链子	链子	2
17297	链条	链条	2
17298	锁紧	锁紧	2
17299	锂电池	锂电池	2
17300	锋利	锋利	2
17301	锌	锌	2
17302	错的	错的	2
17303	错综复杂	错综复杂	2
17304	错落	错落	2
17305	锤	锤	2
17306	锦涛	锦涛	2
17307	锦诚	锦诚	2
17308	锭	锭	2
17309	锺宛贞	锺宛贞	2
17310	锻炼	锻炼	2
17311	镀	镀	2
17312	镀层	镀层	2
17313	镇公所	镇公所	2
17314	镇内	镇内	2
17315	镇守	镇守	2
17316	镇定	镇定	2
17317	镇静剂	镇静剂	2
17318	镍	镍	2
17319	镕基	镕基	2
17320	镜像	镜像	2
17321	镜子	镜子	2
17322	镰	镰	2
17323	镶嵌	镶嵌	2
17324	长安街	长安街	2
17325	长官	长官	2
17326	长寿	长寿	2
17327	长弓	长弓	2
17328	长桌	长桌	2
17329	长此以往	长此以往	2
17330	长河	长河	2
17331	长空	长空	2
17332	长虹	长虹	2
17333	长青	长青	2
17334	长鞭	长鞭	2
17335	门人	门人	2
17336	门市	门市	2
17337	门户	门户	2
17338	门神	门神	2
17339	门道	门道	2
17340	闪动	闪动	2
17341	闪闪	闪闪	2
17342	闭着	闭着	2
17343	问你	问你	2
17344	问号	问号	2
17345	问好	问好	2
17346	问答	问答	2
17347	问问	问问	2
17348	闳乔	闳乔	2
17349	间而	间而	2
17350	闷酒	闷酒	2
17351	闹了	闹了	2
17352	阀	阀	2
17353	阅	阅	2
17354	阐发	阐发	2
17355	阐明	阐明	2
17356	阔	阔	2
17357	防守	防守	2
17358	防毒	防毒	2
17359	防潮	防潮	2
17360	防癌	防癌	2
17361	阳刚	阳刚	2
17362	阳春	阳春	2
17363	阴影	阴影	2
17364	阴极	阴极	2
17365	阴气	阴气	2
17366	阴沟	阴沟	2
17367	阵列	阵列	2
17368	阵式	阵式	2
17369	阵法	阵法	2
17370	阶	阶	2
17371	阶级敌人	阶级敌人	2
17372	阻塞	阻塞	2
17373	阿兰斯	阿兰斯	2
17374	阿源	阿源	2
17375	阿福	阿福	2
17376	阿米达拉	阿米达拉	2
17377	阿迪达斯	阿迪达斯	2
17378	阿里	阿里	2
17379	附图	附图	2
17380	附带	附带	2
17381	附录	附录	2
17382	际遇	际遇	2
17383	陆陆续续	陆陆续续	2
17384	陈凯歌	陈凯歌	2
17385	陈列	陈列	2
17386	陈化	陈化	2
17387	陈宫	陈宫	2
17388	陈浩	陈浩	2
17389	降生	降生	2
17390	降龙	降龙	2
17391	限制级	限制级	2
17392	限额	限额	2
17393	陕西省	陕西省	2
17394	陡	陡	2
17395	陡峭	陡峭	2
17396	院内	院内	2
17397	院区	院区	2
17398	院墙	院墙	2
17399	院子	院子	2
17400	院所	院所	2
17401	除尘	除尘	2
17402	险峻	险峻	2
17403	险恶	险恶	2
17404	隆起	隆起	2
17405	随时随地	随时随地	2
17406	随行	随行	2
17407	随附	随附	2
17408	随风	随风	2
17409	隐匿	隐匿	2
17410	隐形	隐形	2
17411	隐忧	隐忧	2
17412	隐性	隐性	2
17413	隐患	隐患	2
17414	隐情	隐情	2
17415	隐约	隐约	2
17416	隐蔽	隐蔽	2
17417	隔年	隔年	2
17418	隔开	隔开	2
17419	隔绝	隔绝	2
17420	难下	难下	2
17421	难为	难为	2
17422	难于	难于	2
17423	难关	难关	2
17424	难听	难听	2
17425	难堪	难堪	2
17426	难易	难易	2
17427	难耐	难耐	2
17428	难能可贵	难能可贵	2
17429	难闻	难闻	2
17430	难难	难难	2
17431	雀跃	雀跃	2
17432	雁	雁	2
17433	雄辩	雄辩	2
17434	雅丽	雅丽	2
17435	雅儿	雅儿	2
17436	集成度	集成度	2
17437	集权	集权	2
17438	雇请	雇请	2
17439	雕像	雕像	2
17440	雨水	雨水	2
17441	雪恨	雪恨	2
17442	雪球	雪球	2
17443	零配件	零配件	2
17444	零钱	零钱	2
17445	雷诺	雷诺	2
17446	需求量	需求量	2
17447	霄	霄	2
17448	震慑	震慑	2
17449	震摄	震摄	2
17450	震撼力	震撼力	2
17451	霎时	霎时	2
17452	霎时间	霎时间	2
17453	露脸	露脸	2
17454	露齿	露齿	2
17455	霸	霸	2
17456	霸业	霸业	2
17457	霸占	霸占	2
17458	霸王	霸王	2
17459	霹雳	霹雳	2
17460	青云	青云	2
17461	青出于蓝	青出于蓝	2
17462	青山	青山	2
17463	青山绿水	青山绿水	2
17464	青岛市	青岛市	2
17465	青平子	青平子	2
17466	青年人	青年人	2
17467	青春期	青春期	2
17468	青蛙	青蛙	2
17469	青阳	青阳	2
17470	青龙	青龙	2
17471	静心	静心	2
17472	静悄悄	静悄悄	2
17473	静的	静的	2
17474	静脉曲张	静脉曲张	2
17475	静静地	静静地	2
17476	非传统	非传统	2
17477	非但	非但	2
17478	非关键性	非关键性	2
17479	非属	非属	2
17480	面上	面上	2
17481	面包	面包	2
17482	面墙	面墙	2
17483	面对面	面对面	2
17484	面带微笑	面带微笑	2
17485	面料	面料	2
17486	面条	面条	2
17487	面相	面相	2
17488	面纱	面纱	2
17489	面谈	面谈	2
17490	面面	面面	2
17491	革命家	革命家	2
17492	鞭炮	鞭炮	2
17493	音调	音调	2
17494	韵	韵	2
17495	顶上	顶上	2
17496	顶层	顶层	2
17497	顶端	顶端	2
17498	顶部	顶部	2
17499	顺其自然	顺其自然	2
17500	顺口	顺口	2
17501	顺境	顺境	2
17502	顺手	顺手	2
17503	顺理成章	顺理成章	2
17504	顽固	顽固	2
17505	顾名思义	顾名思义	2
17506	颁布	颁布	2
17507	颁赠	颁赠	2
17508	颂基	颂基	2
17509	预见	预见	2
17510	预言	预言	2
17511	预购	预购	2
17512	领主	领主	2
17513	领区	领区	2
17514	领导层	领导层	2
17515	领带	领带	2
17516	领情	领情	2
17517	领款	领款	2
17518	颓势	颓势	2
17519	颓废	颓废	2
17520	题材	题材	2
17521	颠倒	颠倒	2
17522	颤动	颤动	2
17523	风俗	风俗	2
17524	风扇	风扇	2
17525	风机	风机	2
17526	风气	风气	2
17527	风湿	风湿	2
17528	风火轮	风火轮	2
17529	风管	风管	2
17530	风花雪月	风花雪月	2
17531	风调雨顺	风调雨顺	2
17532	风貌	风貌	2
17533	风采	风采	2
17534	风雨	风雨	2
17535	风靡	风靡	2
17536	飘出	飘出	2
17537	飘散	飘散	2
17538	飘香	飘香	2
17539	飙	飙	2
17540	飙了	飙了	2
17541	飙翎	飙翎	2
17542	飙车	飙车	2
17543	飞嫦	飞嫦	2
17544	飞宇	飞宇	2
17545	飞往	飞往	2
17546	飞梭	飞梭	2
17547	飞碟	飞碟	2
17548	飞舞	飞舞	2
17549	飞跃	飞跃	2
17550	飞飞	飞飞	2
17551	食谱	食谱	2
17552	餐后	餐后	2
17553	餐桌	餐桌	2
17554	餐盒	餐盒	2
17555	餵食	餵食	2
17556	饥饿	饥饿	2
17557	饭菜	饭菜	2
17558	饮品	饮品	2
17559	饮用水	饮用水	2
17560	饮茶	饮茶	2
17561	饱受	饱受	2
17562	饱和	饱和	2
17563	饲养	饲养	2
17564	饼干	饼干	2
17565	馆内	馆内	2
17566	首季	首季	2
17567	首日	首日	2
17568	首相	首相	2
17569	香嫩	香嫩	2
17570	香客	香客	2
17571	香炉	香炉	2
17572	香精	香精	2
17573	香肠	香肠	2
17574	香花	香花	2
17575	香辣	香辣	2
17576	马克思	马克思	2
17577	马可斯	马可斯	2
17578	马场	马场	2
17579	马太福音	马太福音	2
17580	马拉松	马拉松	2
17581	马虎	马虎	2
17582	马达加斯加	马达加斯加	2
17583	驱散	驱散	2
17584	驱虫	驱虫	2
17585	驳回	驳回	2
17586	驴子	驴子	2
17587	驻华	驻华	2
17588	驻守	驻守	2
17589	驻足	驻足	2
17590	驼色	驼色	2
17591	驾车	驾车	2
17592	驾驶座	驾驶座	2
17593	骇人	骇人	2
17594	骇客	骇客	2
17595	骚乱	骚乱	2
17596	骡子	骡子	2
17597	骤	骤	2
17598	骨折	骨折	2
17599	骨灰	骨灰	2
17600	骨癌	骨癌	2
17601	骨骼	骨骼	2
17602	高人	高人	2
17603	高信	高信	2
17604	高分辨率	高分辨率	2
17605	高升	高升	2
17606	高原	高原	2
17607	高喊	高喊	2
17608	高声	高声	2
17609	高工	高工	2
17610	高新技术	高新技术	2
17611	高昂	高昂	2
17612	高法	高法	2
17613	高涨	高涨	2
17614	高清	高清	2
17615	高瑞	高瑞	2
17616	高空	高空	2
17617	高等学校	高等学校	2
17618	高等院校	高等院校	2
17619	高职	高职	2
17620	高雅	高雅	2
17621	高额	高额	2
17622	高高在上	高高在上	2
17623	高高的	高高的	2
17624	高龄	高龄	2
17625	鬼神	鬼神	2
17626	魁	魁	2
17627	魁北克	魁北克	2
17628	魔头	魔头	2
17629	魔女	魔女	2
17630	魔幻	魔幻	2
17631	魔戒	魔戒	2
17632	魔术	魔术	2
17633	魔王	魔王	2
17634	魔鬼	魔鬼	2
17635	鱼池	鱼池	2
17636	鲁迅	鲁迅	2
17637	鲜花	鲜花	2
17638	鸟儿	鸟儿	2
17639	鸡尾酒会	鸡尾酒会	2
17640	鸡毛	鸡毛	2
17641	鸣笛	鸣笛	2
17642	鸦雀无声	鸦雀无声	2
17643	鸭蛋	鸭蛋	2
17644	鸽	鸽	2
17645	鹏	鹏	2
17646	鹿	鹿	2
17647	麟	麟	2
17648	麦克斯	麦克斯	2
17649	麦凯	麦凯	2
17650	麻雀	麻雀	2
17651	黄冠	黄冠	2
17652	黄帝	黄帝	2
17653	黄檗	黄檗	2
17654	黄瑶	黄瑶	2
17655	黄雀	黄雀	2
17656	黄龙	黄龙	2
17657	黎光	黎光	2
17658	黏贴	黏贴	2
17659	黑土	黑土	2
17660	黑头	黑头	2
17661	黑心	黑心	2
17662	黑舌斑	黑舌斑	2
17663	黑色素瘤	黑色素瘤	2
17664	黑衣人	黑衣人	2
17665	黑衫	黑衫	2
17666	黑龙江	黑龙江	2
17667	默认	默认	2
17668	黛	黛	2
17669	鼎盛	鼎盛	2
17670	鼻咽癌	鼻咽癌	2
17671	鼻部	鼻部	2
17672	鼻酸	鼻酸	2
17673	齐刷刷	齐刷刷	2
17674	龙岩	龙岩	2
17675	龚	龚	2
17676	龚刚	龚刚	2
17677	0.0	0.0	1
17678	0.015	0.015	1
17679	0.05	0.05	1
17680	0.09	0.09	1
17681	0.15W	0.15W	1
17682	0.25	0.25	1
17683	0.53%	0.53%	1
17684	0.92	0.92	1
17685	0.95	0.95	1
17686	000千	000千	1
17687	001	001	1
17688	01:0959523	01:0959523	1
17689	01:46	01:46	1
17690	01:545357	01:545357	1
17691	01日	01日	1
17692	01月	01月	1
17693	02-25578616	02-25578616	1
17694	02-4066-30002.	02-4066-30002.	1
17695	02-87807539	02-87807539	1
17696	02-87807978	02-87807978	1
17697	02:0456976	02:0456976	1
17698	02:3659109	02:3659109	1
17699	02:48	02:48	1
17700	0327-21:55	0327-21:55	1
17701	03:2143981	03:2143981	1
17702	03:47:05	03:47:05	1
17703	04	04	1
17704	045	045	1
17705	04日	04日	1
17706	05:1567829	05:1567829	1
17707	05:465862	05:465862	1
17708	06:0425427	06:0425427	1
17709	06月	06月	1
17710	07-2371230	07-2371230	1
17711	07-80576301.	07-80576301.	1
17712	07-9682715※	07-9682715※	1
17713	07/20	07/20	1
17714	07:2847712	07:2847712	1
17715	08-8329966	08-8329966	1
17716	08-8337493	08-8337493	1
17717	08-8613048	08-8613048	1
17718	0800-030-598	0800-030-598	1
17719	0800-666695	0800-666695	1
17720	0800090108	0800090108	1
17721	08:0042142	08:0042142	1
17722	08:3560246	08:3560246	1
17723	08:4363031	08:4363031	1
17724	08:45:52	08:45:52	1
17725	08:5758264	08:5758264	1
17726	08点30	08点30	1
17727	09:0016:30	09:0016:30	1
17728	09:0264549	09:0264549	1
17729	09:0872517	09:0872517	1
17730	09:0875144	09:0875144	1
17731	09:1398845	09:1398845	1
17732	09:143130	09:143130	1
17733	09:153799	09:153799	1
17734	09:163374	09:163374	1
17735	09:163501	09:163501	1
17736	09:164976	09:164976	1
17737	09:166946	09:166946	1
17738	09:175157	09:175157	1
17739	09:193850	09:193850	1
17740	09:203586	09:203586	1
17741	09:209333	09:209333	1
17742	09:214087	09:214087	1
17743	09:231792	09:231792	1
17744	09:236029	09:236029	1
17745	09:237760	09:237760	1
17746	09:245771	09:245771	1
17747	09:2550962	09:2550962	1
17748	09:2980001	09:2980001	1
17749	09:3528851	09:3528851	1
17750	0i	0i	1
17751	0mg/L	0mg/L	1
17752	0°C	0°C	1
17753	1(a	1(a	1
17754	1,000	1,000	1
17755	1,000万	1,000万	1
17756	1,121	1,121	1
17757	1,250	1,250	1
17758	1,284	1,284	1
17759	1,300	1,300	1
17760	1,499	1,499	1
17761	1,565	1,565	1
17762	1-3	1-3	1
17763	1.0	1.0	1
17764	1.05	1.05	1
17765	1.1%	1.1%	1
17766	1.28%	1.28%	1
17767	1.3	1.3	1
17768	1.35	1.35	1
17769	1.4	1.4	1
17770	1.5%	1.5%	1
17771	1.525亿	1.525亿	1
17772	1.6	1.6	1
17773	1.68亿	1.68亿	1
17774	1.70	1.70	1
17775	1.73	1.73	1
17776	1.86%	1.86%	1
17777	1.MLB	1.MLB	1
17778	1.一组	1.一组	1
17779	1/2	1/2	1
17780	1/3	1/3	1
17781	1/4W	1/4W	1
17782	1/5	1/5	1
17783	10,100	10,100	1
17784	10-	10-	1
17785	10.2	10.2	1
17786	10.3亿	10.3亿	1
17787	10.5	10.5	1
17788	10.6亿	10.6亿	1
17789	10.9	10.9	1
17790	1000万	1000万	1
17791	100亿	100亿	1
17792	1012	1012	1
17793	1021119	1021119	1
17794	1021207	1021207	1
17795	102121410339	102121410339	1
17796	1024	1024	1
17797	103	103	1
17798	1034年	1034年	1
17799	104	104	1
17800	104.6万	104.6万	1
17801	1080P	1080P	1
17802	1080PTP).txt	1080PTP).txt	1
17803	109	109	1
17804	10900	10900	1
17805	10:1	10:1	1
17806	10:1926435	10:1926435	1
17807	10:2519356	10:2519356	1
17808	10:4958119	10:4958119	1
17809	11,600	11,600	1
17810	11-3	11-3	1
17811	11-3-2	11-3-2	1
17812	11.	11.	1
17813	11.11	11.11	1
17814	11.15	11.15	1
17815	11.3%	11.3%	1
17816	11.5亿	11.5亿	1
17817	11.9083	11.9083	1
17818	1100	1100	1
17819	11000	11000	1
17820	1100万	1100万	1
17821	1109	1109	1
17822	11109	11109	1
17823	1111	1111	1
17824	11112	11112	1
17825	111─12	111─12	1
17826	112	112	1
17827	11222	11222	1
17828	1123	1123	1
17829	114	114	1
17830	116	116	1
17831	118	118	1
17832	11:02:05	11:02:05	1
17833	11:3155326	11:3155326	1
17834	11:3187027	11:3187027	1
17835	11:49:05	11:49:05	1
17836	11:50L5d	11:50L5d	1
17837	11:51	11:51	1
17838	11年	11年	1
17839	11时	11时	1
17840	12%	12%	1
17841	12-1	12-1	1
17842	12.	12.	1
17843	12.2万	12.2万	1
17844	12.52	12.52	1
17845	12.8656	12.8656	1
17846	12.8亿	12.8亿	1
17847	12/15日	12/15日	1
17848	12/18	12/18	1
17849	12/22	12/22	1
17850	120Hz	120Hz	1
17851	120亿	120亿	1
17852	1212	1212	1
17853	121万	121万	1
17854	1227.67	1227.67	1
17855	12345	12345	1
17856	12490	12490	1
17857	12702	12702	1
17858	128	128	1
17859	12820	12820	1
17860	12:15	12:15	1
17861	12万	12万	1
17862	12时05	12时05	1
17863	13,390	13,390	1
17864	13.	13.	1
17865	13.7%	13.7%	1
17866	13.85%	13.85%	1
17867	130	130	1
17868	130615	130615	1
17869	1310	1310	1
17870	133	133	1
17871	133.3	133.3	1
17872	1356	1356	1
17873	137	137	1
17874	139万	139万	1
17875	13:29:19	13:29:19	1
17876	13mm	13mm	1
17877	13年	13年	1
17878	14,900	14,900	1
17879	14.1%	14.1%	1
17880	14.6亿	14.6亿	1
17881	14.8	14.8	1
17882	14.牙体	14.牙体	1
17883	140	140	1
17884	1400	1400	1
17885	140O	140O	1
17886	142O	142O	1
17887	144	144	1
17888	14:052007年	14:052007年	1
17889	14:252007年	14:252007年	1
17890	14:56	14:56	1
17891	15,980	15,980	1
17892	15-25日	15-25日	1
17893	15.	15.	1
17894	15.6亿	15.6亿	1
17895	150-1	150-1	1
17896	150V	150V	1
17897	150万	150万	1
17898	150年	150年	1
17899	151V	151V	1
17900	1550	1550	1
17901	1550万	1550万	1
17902	1553一	1553一	1
17903	158.9万	158.9万	1
17904	15:00	15:00	1
17905	15:12	15:12	1
17906	15:392.	15:392.	1
17907	15PIN	15PIN	1
17908	15亿	15亿	1
17909	16%	16%	1
17910	16,350	16,350	1
17911	16.3%	16.3%	1
17912	1600	1600	1
17913	160万	160万	1
17914	160亿	160亿	1
17915	162	162	1
17916	16434	16434	1
17917	1648万	1648万	1
17918	166	166	1
17919	1683年	1683年	1
17920	169	169	1
17921	16987◎	16987◎	1
17922	16:14	16:14	1
17923	16:33	16:33	1
17924	16:45	16:45	1
17925	16V	16V	1
17926	16V~30V	16V~30V	1
17927	16mm	16mm	1
17928	16x64	16x64	1
17929	16年	16年	1
17930	17%	17%	1
17931	17,980千	17,980千	1
17932	17.0%	17.0%	1
17933	17.4%	17.4%	1
17934	17.5	17.5	1
17935	1700	1700	1
17936	17173-	17173-	1
17937	173%	173%	1
17938	1752500	1752500	1
17939	175300	175300	1
17940	176-H1	176-H1	1
17941	176-H2	176-H2	1
17942	1788年	1788年	1
17943	17:25	17:25	1
17944	17日一	17日一	1
17945	18,250	18,250	1
17946	18-44	18-44	1
17947	18-55mm	18-55mm	1
17948	18.5	18.5	1
17949	18.525.0	18.525.0	1
17950	18.5万	18.5万	1
17951	1800	1800	1
17952	180oC	180oC	1
17953	1820年	1820年	1
17954	183	183	1
17955	1843年	1843年	1
17956	1851年	1851年	1
17957	1864年	1864年	1
17958	1869年	1869年	1
17959	1871年	1871年	1
17960	1877年	1877年	1
17961	188	188	1
17962	1882年	1882年	1
17963	1887年	1887年	1
17964	1892年	1892年	1
17965	18:32:53	18:32:53	1
17966	19,800	19,800	1
17967	19.1	19.1	1
17968	19.5	19.5	1
17969	1909年	1909年	1
17970	191	191	1
17971	1918年	1918年	1
17972	1920	1920	1
17973	1924年	1924年	1
17974	1925年	1925年	1
17975	1929年	1929年	1
17976	1936年	1936年	1
17977	1940年	1940年	1
17978	1943年	1943年	1
17979	1945年	1945年	1
17980	1947年	1947年	1
17981	1950万	1950万	1
17982	1950年代	1950年代	1
17983	1954年	1954年	1
17984	1955年	1955年	1
17985	1958-1961年	1958-1961年	1
17986	1958年	1958年	1
17987	1959年	1959年	1
17988	1960	1960	1
17989	1960年	1960年	1
17990	1960年代	1960年代	1
17991	1962年	1962年	1
17992	1963年	1963年	1
17993	1965	1965	1
17994	1965年	1965年	1
17995	1967	1967	1
17996	1967年	1967年	1
17997	1969年	1969年	1
17998	1971年	1971年	1
17999	1974年	1974年	1
18000	1976年	1976年	1
18001	1977年	1977年	1
18002	1978-2008年	1978-2008年	1
18003	1983	1983	1
18004	1983宾四	1983宾四	1
18005	1989	1989	1
18006	1990年代	1990年代	1
18007	1991年	1991年	1
18008	1994年	1994年	1
18009	1997	1997	1
18010	1998	1998	1
18011	19:00	19:00	1
18012	19:212007年	19:212007年	1
18013	19:30	19:30	1
18014	19年	19年	1
18015	1:19:47	1:19:47	1
18016	1:8-12	1:8-12	1
18017	1C2	1C2	1
18018	1G	1G	1
18019	1Hz1024Hz	1Hz1024Hz	1
18020	1PIN	1PIN	1
18021	1a	1a	1
18022	1a~c	1a~c	1
18023	1c9eeb115	1c9eeb115	1
18024	1mg/min	1mg/min	1
18025	1∕5	1∕5	1
18026	1百	1百	1
18027	2%	2%	1
18028	2'05	2'05	1
18029	2,000	2,000	1
18030	2,100	2,100	1
18031	2,140万	2,140万	1
18032	2,600亿	2,600亿	1
18033	2-3	2-3	1
18034	2-6	2-6	1
18035	2-C	2-C	1
18036	2.03	2.03	1
18037	2.1	2.1	1
18038	2.3.4Gingerbread	2.3.4Gingerbread	1
18039	2.3万	2.3万	1
18040	2.4K	2.4K	1
18041	2.5%	2.5%	1
18042	2.5Gb/s	2.5Gb/s	1
18043	2.8	2.8	1
18044	2.Link	2.Link	1
18045	2.一个	2.一个	1
18046	2.相较	2.相较	1
18047	20,000	20,000	1
18048	20-22日	20-22日	1
18049	20.1617万	20.1617万	1
18050	20.3%	20.3%	1
18051	20.44亿	20.44亿	1
18052	2001	2001	1
18053	2001-2006年	2001-2006年	1
18054	2003.1.2	2003.1.2	1
18055	2005	2005	1
18056	2006	2006	1
18057	2006年亿	2006年亿	1
18058	2007-2013年	2007-2013年	1
18059	2007/	2007/	1
18060	2008-2010年	2008-2010年	1
18061	2008.1	2008.1	1
18062	200802:58:29	200802:58:29	1
18063	200802:59:44	200802:59:44	1
18064	2009-03-2316:36:51	2009-03-2316:36:51	1
18065	2009-03-2316:39:50	2009-03-2316:39:50	1
18066	2009-03-2316:51:27	2009-03-2316:51:27	1
18067	2009-03-2316:51:30	2009-03-2316:51:30	1
18068	2009-2013年	2009-2013年	1
18069	200906:08:50	200906:08:50	1
18070	200亿	200亿	1
18071	201	201	1
18072	2010.0	2010.0	1
18073	2011-04-22	2011-04-22	1
18074	2011-05-28	2011-05-28	1
18075	2011-07-16	2011-07-16	1
18076	2011-07-18	2011-07-18	1
18077	2012-05-22	2012-05-22	1
18078	2013-12-07	2013-12-07	1
18079	2013-12-24	2013-12-24	1
18080	2013.0	2013.0	1
18081	201301:21:46	201301:21:46	1
18082	201302:00:01	201302:00:01	1
18083	201302:10:38	201302:10:38	1
18084	201302:13:04	201302:13:04	1
18085	201304:52:28	201304:52:28	1
18086	201305:08:09	201305:08:09	1
18087	201305:43:44	201305:43:44	1
18088	201321:40:59	201321:40:59	1
18089	201321:55:0	201321:55:0	1
18090	201323:15:32	201323:15:32	1
18091	2014-2014年	2014-2014年	1
18092	2014-第2	2014-第2	1
18093	201401:07:43	201401:07:43	1
18094	201401:21:51	201401:21:51	1
18095	201402:09:49	201402:09:49	1
18096	201402:13:10	201402:13:10	1
18097	201402:15:51	201402:15:51	1
18098	201402:36:35	201402:36:35	1
18099	201403:15:12	201403:15:12	1
18100	201403:19:09	201403:19:09	1
18101	201403:22:45	201403:22:45	1
18102	201403:41:39	201403:41:39	1
18103	201405:00:43	201405:00:43	1
18104	201405:10:32	201405:10:32	1
18105	201405:16:51	201405:16:51	1
18106	201405:29:25	201405:29:25	1
18107	201405:33:15	201405:33:15	1
18108	201405:44:58	201405:44:58	1
18109	201405:53:02	201405:53:02	1
18110	201405:53:42	201405:53:42	1
18111	201406:16:48	201406:16:48	1
18112	201406:27:49	201406:27:49	1
